id,benchmark,function,passes,wcet
79,durbin/durbin,init_array,"libcalls-shrinkwrap - sccp - loop-mssa(licm) - mem2reg - pgo-memop-opt - loop-distribute - loop-sink - correlated-propagation - jump-threading - loop-mssa(licm)",3237543
80,durbin/durbin,init_array,"callsite-splitting - instcombine - aggressive-instcombine - lower-constant-intrinsics - jump-threading - aggressive-instcombine - loop-vectorize - no-op-function - no-op-function - no-op-function",3237943
81,durbin/durbin,init_array,"loop(loop-idiom) - no-op-function - gvn - jump-threading - loop-mssa(licm) - div-rem-pairs - lower-expect - aggressive-instcombine - sccp - instsimplify",3237543
82,durbin/durbin,init_array,"loop-mssa(licm) - loop(loop-idiom) - no-op-function - no-op-function - no-op-function - no-op-function - div-rem-pairs - loop-sink - reassociate - no-op-function",3237543
83,durbin/durbin,init_array,"no-op-function - aggressive-instcombine - correlated-propagation - lower-constant-intrinsics - pgo-memop-opt - loop-load-elim - no-op-function - no-op-function - no-op-function - no-op-function",3237943
84,durbin/durbin,init_array,"div-rem-pairs - libcalls-shrinkwrap - sccp - loop-mssa(licm) - gvn - callsite-splitting - no-op-function - no-op-function - no-op-function - no-op-function",3237543
85,durbin/durbin,init_array,"sroa - instcombine - mem2reg - loop-mssa(licm) - gvn - loop(loop-deletion) - sccp - correlated-propagation - aggressive-instcombine - no-op-function",3237543
86,durbin/durbin,init_array,"adce - slp-vectorizer - speculative-execution - sccp - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function",3237943
87,durbin/durbin,init_array,"reassociate - loop(indvars) - memcpyopt - loop-mssa(licm) - bdce - instcombine - no-op-function - no-op-function - instcombine - instcombine",3237543
88,durbin/durbin,init_array,"loop-load-elim - loop-vectorize - speculative-execution - float2int - slp-vectorizer - speculative-execution - div-rem-pairs - lower-constant-intrinsics - correlated-propagation - sccp",3237943
89,durbin/durbin,init_array,"mem2reg - lower-expect - loop(loop-deletion) - no-op-function - no-op-function - no-op-function - no-op-function - loop-mssa(licm) - loop(loop-idiom) - no-op-function",3237543
90,durbin/durbin,init_array,"slp-vectorizer - reassociate - aggressive-instcombine - mldst-motion - mem2reg,loop-unroll<O3> - aggressive-instcombine - loop-simplify - no-op-function - no-op-function - no-op-function",3237943
91,durbin/durbin,init_array,"sroa - sroa - aggressive-instcombine - no-op-function - speculative-execution - loop-load-elim - no-op-function - no-op-function - aggressive-instcombine - no-op-function",3237943
92,durbin/durbin,init_array,"sroa - instcombine - mem2reg - loop-vectorize - lower-constant-intrinsics - mem2reg,loop-unroll<O3> - memcpyopt - sccp - instcombine - instcombine",3237943
93,durbin/durbin,init_array,"mem2reg - lower-expect - loop(loop-deletion) - mem2reg,loop-unroll<O3> - sccp - callsite-splitting - no-op-function - no-op-function - no-op-function - no-op-function",3237943
94,durbin/durbin,init_array,"lcssa - bdce - alignment-from-assumptions - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function",3237943
95,durbin/durbin,init_array,"loop(indvars) - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function - lower-expect - aggressive-instcombine - sccp - no-op-function",3237943
96,durbin/durbin,init_array,"loop(loop-idiom) - loop-distribute - gvn - mem2reg - loop-mssa(licm) - div-rem-pairs - no-op-function - no-op-function - no-op-function - instsimplify",3237543
97,durbin/durbin,init_array,"sroa - sroa - no-op-function - no-op-function - mldst-motion - loop-vectorize - no-op-function - no-op-function - no-op-function - no-op-function",3237943
98,durbin/durbin,init_array,"reassociate - loop(indvars) - memcpyopt - loop-vectorize - sroa - mem2reg - jump-threading - sroa - lower-constant-intrinsics - div-rem-pairs",3237943
99,durbin/durbin,init_array,"div-rem-pairs - jump-threading - callsite-splitting - loop-load-elim - correlated-propagation - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function",3237943
100,durbin/durbin,init_array,"libcalls-shrinkwrap - loop-mssa(licm) - loop-mssa(licm) - loop(loop-deletion) - slp-vectorizer - loop-load-elim - loop(indvars) - correlated-propagation - jump-threading - loop-mssa(licm)",3237543
101,durbin/durbin,init_array,"memcpyopt - mem2reg - memcpyopt - loop(loop-idiom) - alignment-from-assumptions - mem2reg - libcalls-shrinkwrap - loop-simplify - instsimplify - no-op-function",3237943
102,durbin/durbin,init_array,"loop-simplify - mldst-motion - loop-load-elim - lcssa - speculative-execution - loop-load-elim - no-op-function - no-op-function - no-op-function - no-op-function",3237943
103,durbin/durbin,init_array,"loop(loop-idiom) - loop-distribute - gvn - mem2reg - loop-mssa(licm) - div-rem-pairs - no-op-function - loop(indvars) - no-op-function - no-op-function",3237543
104,durbin/durbin,init_array,"aggressive-instcombine - libcalls-shrinkwrap - float2int - instsimplify - speculative-execution - instcombine - no-op-function - dse - adce - no-op-function",3237943
105,durbin/durbin,init_array,"no-op-function - aggressive-instcombine - correlated-propagation - lower-constant-intrinsics - pgo-memop-opt - loop-load-elim - loop(indvars) - correlated-propagation - jump-threading - loop-mssa(licm)",3237543
106,durbin/durbin,init_array,"callsite-splitting - sroa - mem2reg,loop-unroll<O3> - instsimplify - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function",3237943
107,durbin/durbin,init_array,"slp-vectorizer - aggressive-instcombine - correlated-propagation - lower-constant-intrinsics - pgo-memop-opt - loop-load-elim - loop(indvars) - jump-threading - instsimplify - mem2reg,loop-unroll<O3>",3229772
108,durbin/durbin,init_array,"float2int - sroa - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function",3237943
109,durbin/durbin,init_array,"loop-vectorize - mem2reg - loop-mssa(licm) - loop(loop-deletion) - slp-vectorizer - speculative-execution - div-rem-pairs - lower-constant-intrinsics - lower-constant-intrinsics - div-rem-pairs",3237543
110,durbin/durbin,init_array,"callsite-splitting - instcombine - aggressive-instcombine - lower-constant-intrinsics - mem2reg - aggressive-instcombine - loop(loop-idiom) - callsite-splitting - dse - no-op-function",3237943
111,durbin/durbin,init_array,"callsite-splitting - mem2reg,loop-unroll<O3> - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function",3237943
112,durbin/durbin,init_array,"lower-constant-intrinsics - speculative-execution - loop-simplify - loop(indvars) - reassociate - correlated-propagation - loop-distribute - no-op-function - no-op-function - no-op-function",3237943
113,durbin/durbin,init_array,"mldst-motion - adce - loop(loop-deletion) - loop-load-elim - loop(indvars) - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function",3237943
114,durbin/durbin,init_array,"slp-vectorizer - reassociate - aggressive-instcombine - mldst-motion - mem2reg,loop-unroll<O3> - aggressive-instcombine - loop-simplify - loop-mssa(licm) - loop(loop-idiom) - no-op-function",3237543
115,durbin/durbin,init_array,"no-op-function - slp-vectorizer - instcombine - loop(loop-idiom) - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function",3237943
116,durbin/durbin,init_array,"sroa - sccp - jump-threading - mem2reg,loop-unroll<O3> - lower-constant-intrinsics - dse - no-op-function - sccp - instcombine - instcombine",3229772
117,durbin/durbin,init_array,"loop-vectorize - mem2reg - gvn - bdce - reassociate - loop-vectorize - loop(indvars) - float2int - aggressive-instcombine - no-op-function",3237943
118,durbin/durbin,init_array,"loop-distribute - loop-mssa(licm) - lower-expect - correlated-propagation - dse - loop(loop-idiom) - lower-expect - no-op-function - no-op-function - no-op-function",3237543
119,durbin/durbin,init_array,"correlated-propagation - memcpyopt - loop-load-elim - loop-mssa(licm) - instsimplify - callsite-splitting - mem2reg - loop-simplify - loop-vectorize - loop-vectorize",3237543
120,durbin/durbin,init_array,"gvn - alignment-from-assumptions - loop-mssa(licm) - loop-vectorize - lower-constant-intrinsics - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function",3237543
121,durbin/durbin,init_array,"loop-vectorize - aggressive-instcombine - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function - loop-mssa(licm) - no-op-function - no-op-function",3237543
122,durbin/durbin,init_array,"mldst-motion - aggressive-instcombine - instsimplify - sccp - mldst-motion - pgo-memop-opt - loop(loop-deletion) - float2int - no-op-function - no-op-function",3237943
123,durbin/durbin,init_array,"div-rem-pairs - loop(loop-deletion) - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function",3237943
124,durbin/durbin,init_array,"div-rem-pairs - loop-distribute - gvn - mem2reg - loop-mssa(licm) - div-rem-pairs - memcpyopt - no-op-function - no-op-function - no-op-function",3237543
125,durbin/durbin,init_array,"loop-load-elim - jump-threading - loop(indvars) - memcpyopt - memcpyopt - no-op-function - callsite-splitting - no-op-function - no-op-function - no-op-function",3237943
126,durbin/durbin,init_array,"loop(indvars) - adce - loop-mssa(licm) - no-op-function - slp-vectorizer - speculative-execution - div-rem-pairs - lower-constant-intrinsics - no-op-function - no-op-function",3237543
127,durbin/durbin,init_array,"no-op-function - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function",3237943
128,durbin/durbin,init_array,"loop(loop-idiom) - loop-distribute - gvn - mem2reg - loop-mssa(licm) - div-rem-pairs - lower-expect - aggressive-instcombine - sccp - no-op-function",3237543
129,durbin/durbin,init_array,"lcssa - lcssa - gvn - sroa - alignment-from-assumptions - callsite-splitting - mem2reg,loop-unroll<O3> - sccp - instcombine - instcombine",3229772
130,durbin/durbin,init_array,"callsite-splitting - lcssa - jump-threading - reassociate - mem2reg - float2int - div-rem-pairs - correlated-propagation - no-op-function - no-op-function",3237943
131,durbin/durbin,init_array,"lower-expect - loop-vectorize - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function",3237943
132,durbin/durbin,init_array,"reassociate - loop(indvars) - memcpyopt - float2int - instcombine - speculative-execution - div-rem-pairs - lower-constant-intrinsics - no-op-function - no-op-function",3237943
133,durbin/durbin,init_array,"instsimplify - lcssa - mem2reg,loop-unroll<O3> - no-op-function - pgo-memop-opt - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function",3237943
134,durbin/durbin,init_array,"slp-vectorizer - instcombine - aggressive-instcombine - lower-constant-intrinsics - mem2reg - aggressive-instcombine - loop(loop-idiom) - loop-mssa(licm) - no-op-function - no-op-function",3237543
135,durbin/durbin,init_array,"loop(loop-idiom) - correlated-propagation - speculative-execution - lower-constant-intrinsics - lcssa - loop(indvars) - no-op-function - no-op-function - no-op-function - no-op-function",3237943
136,durbin/durbin,init_array,"libcalls-shrinkwrap - sccp - alignment-from-assumptions - mem2reg,loop-unroll<O3> - sccp - callsite-splitting - no-op-function - no-op-function - no-op-function - no-op-function",3237943
137,durbin/durbin,init_array,"instcombine - sroa - gvn - loop-simplify - instsimplify - loop-sink - bdce - loop(loop-deletion) - lower-constant-intrinsics - no-op-function",3237943
138,durbin/durbin,init_array,"loop-load-elim - loop-vectorize - lcssa - loop-mssa(licm) - jump-threading - aggressive-instcombine - loop-vectorize - no-op-function - no-op-function - no-op-function",3237543
139,durbin/durbin,init_array,"loop(loop-idiom) - loop-distribute - gvn - mem2reg - loop-mssa(licm) - div-rem-pairs - no-op-function - no-op-function - no-op-function - sccp",3237543
140,durbin/durbin,init_array,"callsite-splitting - lcssa - loop(indvars) - callsite-splitting - pgo-memop-opt - loop-distribute - loop-mssa(licm) - jump-threading - instsimplify - mem2reg,loop-unroll<O3>",3229772
141,durbin/durbin,init_array,"reassociate - no-op-function - no-op-function - no-op-function - no-op-function - mem2reg,loop-unroll<O3> - memcpyopt - bdce - no-op-function - no-op-function",3237943
142,durbin/durbin,init_array,"callsite-splitting - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function",3237943
143,durbin/durbin,init_array,"lcssa - lcssa - gvn - sroa - callsite-splitting - dse - aggressive-instcombine - loop-mssa(licm) - no-op-function - no-op-function",3237543
144,durbin/durbin,init_array,"loop(loop-idiom) - div-rem-pairs - lcssa - mem2reg - speculative-execution - mem2reg,loop-unroll<O3> - div-rem-pairs - sroa - lcssa - alignment-from-assumptions",3237943
145,durbin/durbin,init_array,"libcalls-shrinkwrap - loop-mssa(licm) - loop(indvars) - callsite-splitting - pgo-memop-opt - loop-distribute - loop-sink - correlated-propagation - jump-threading - div-rem-pairs",3237543
146,durbin/durbin,init_array,"instsimplify - loop-mssa(licm) - speculative-execution - float2int - instcombine - no-op-function - no-op-function - no-op-function - correlated-propagation - sccp",3237543
147,durbin/durbin,init_array,"sroa - correlated-propagation - memcpyopt - instsimplify - dse - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function",3237943
148,durbin/durbin,init_array,"loop-vectorize - mem2reg - gvn - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function",3237943
