id,benchmark,function,passes,wcet
11430,crc/crc,icrc,"instcombine - instcombine - instcombine - instcombine - instcombine - instcombine",645617
11431,crc/crc,icrc,"instcombine - gvn - gvn - tailcallelim - correlated-propagation - slp-vectorizer - loop-vectorize - instcombine",645637
11432,crc/crc,icrc,"mem2reg,loop-unroll<O3> - instcombine - gvn - gvn - tailcallelim - correlated-propagation - slp-vectorizer - loop-vectorize - instcombine",645637
11433,crc/crc,icrc,"float2int - loop-vectorize - instcombine",645617
11434,crc/crc,icrc,"div-rem-pairs - float2int - loop-vectorize - instcombine",645617
11435,crc/crc,icrc,"lcssa - loop-vectorize - lcssa - instcombine",645617
11436,crc/crc,icrc,"speculative-execution - div-rem-pairs - float2int - loop-vectorize - instcombine",645617
11437,crc/crc,icrc,"instcombine - speculative-execution - div-rem-pairs - float2int - loop-vectorize - instcombine",645617
11438,crc/crc,icrc,"gvn - alignment-from-assumptions",660157
11439,crc/crc,icrc,"gvn - gvn - instcombine - loop-simplify",666197
11440,crc/crc,icrc,"mldst-motion - sccp - loop-mssa(licm) - instcombine - loop-vectorize",648297
11441,crc/crc,icrc,"gvn - gvn - alignment-from-assumptions",660157
11442,crc/crc,icrc,"tailcallelim - lcssa - gvn",660157
11443,crc/crc,icrc,"loop-vectorize - gvn - gvn - alignment-from-assumptions",660157
11444,crc/crc,icrc,"loop-vectorize - alignment-from-assumptions - loop-vectorize",668757
11445,crc/crc,icrc,"instcombine - loop-vectorize - alignment-from-assumptions - loop-vectorize",647357
11446,crc/crc,icrc,"gvn - lcssa - correlated-propagation - loop-mssa(licm) - instcombine",667137
11447,crc/crc,icrc,"gvn - loop-vectorize - alignment-from-assumptions - loop-vectorize",661937
11448,crc/crc,icrc,"instcombine - gvn - loop-vectorize - alignment-from-assumptions - loop-vectorize",647417
11449,crc/crc,icrc,"instcombine",645617
11450,crc/crc,icrc,"instcombine - instcombine",645617
11451,crc/crc,icrc,"gvn - instcombine - instcombine",666197
11452,crc/crc,icrc,"slp-vectorizer - instcombine - gvn",645637
11453,crc/crc,icrc,"div-rem-pairs - loop-mssa(licm) - instcombine - instcombine",646557
11454,crc/crc,icrc,"instcombine - slp-vectorizer - instcombine - gvn",645637
11455,crc/crc,icrc,"gvn - dse - loop(indvars)",677497
11456,crc/crc,icrc,"gvn - loop-vectorize - loop-vectorize - loop(loop-idiom)",661937
11457,crc/crc,icrc,"correlated-propagation - gvn - loop-vectorize - loop-vectorize - loop(loop-idiom)",661937
11458,crc/crc,icrc,"gvn - loop(loop-idiom) - instcombine - instcombine - loop-vectorize - loop-mssa(licm) - gvn - loop-mssa(licm) - instcombine - gvn",667137
11459,crc/crc,icrc,"loop-vectorize - correlated-propagation - gvn - loop-vectorize - loop-vectorize - loop(loop-idiom)",661937
11460,crc/crc,icrc,"instcombine - callsite-splitting - loop-simplify - bdce - gvn - slp-vectorizer - loop-mssa(licm) - gvn",646577
11461,crc/crc,icrc,"libcalls-shrinkwrap - loop-vectorize - correlated-propagation - gvn - loop-vectorize - loop-vectorize - loop(loop-idiom)",661937
11462,crc/crc,icrc,"lcssa - libcalls-shrinkwrap - loop-vectorize - correlated-propagation - gvn - loop-vectorize - loop-vectorize - loop(loop-idiom)",661937
11463,crc/crc,icrc,"slp-vectorizer - instcombine - loop-vectorize",647357
11464,crc/crc,icrc,"gvn - loop-vectorize",661937
11465,crc/crc,icrc,"gvn - gvn - correlated-propagation - loop(indvars)",677497
11466,crc/crc,icrc,"loop(indvars) - gvn - loop-vectorize",672177
11467,crc/crc,icrc,"mem2reg,loop-unroll<O3> - loop(indvars) - gvn - loop-vectorize",672177
11468,crc/crc,icrc,"gvn - correlated-propagation - memcpyopt - instcombine",666197
11469,crc/crc,icrc,"gvn - loop-vectorize - loop-vectorize - sccp",661937
11470,crc/crc,icrc,"loop(indvars) - instcombine - loop(indvars) - instcombine - loop(indvars) - loop-vectorize - slp-vectorizer",631897
11471,crc/crc,icrc,"gvn - loop-vectorize - gvn - instcombine - alignment-from-assumptions - instcombine - lcssa - gvn",666197
11472,crc/crc,icrc,"gvn - gvn - loop-vectorize - loop-vectorize - sccp",661937
11473,crc/crc,icrc,"loop-mssa(licm) - loop(loop-idiom) - lower-constant-intrinsics - gvn - gvn",661097
11474,crc/crc,icrc,"instcombine - gvn - gvn - loop-vectorize - loop-vectorize - sccp",647417
11475,crc/crc,icrc,"instcombine - loop(loop-idiom) - instcombine",645617
11476,crc/crc,icrc,"loop-vectorize - instcombine - gvn - gvn - loop-vectorize - loop-vectorize - sccp",647417
11477,crc/crc,icrc,"gvn - loop-vectorize - gvn - loop-vectorize - instcombine - loop(indvars) - loop-mssa(licm) - gvn - gvn",625977
11478,crc/crc,icrc,"loop(indvars) - gvn - gvn - dse",670397
11479,crc/crc,icrc,"loop(loop-idiom) - no-op-function - instcombine - slp-vectorizer",645617
11480,crc/crc,icrc,"loop(loop-idiom) - loop(loop-idiom) - no-op-function - instcombine - slp-vectorizer",645617
11481,crc/crc,icrc,"instsimplify - loop(loop-idiom) - loop(loop-idiom) - no-op-function - instcombine - slp-vectorizer",645617
11482,crc/crc,icrc,"adce - instsimplify - loop(loop-idiom) - loop(loop-idiom) - no-op-function - instcombine - slp-vectorizer",645617
11483,crc/crc,icrc,"loop-vectorize - gvn - gvn - gvn - gvn - gvn",660157
11484,crc/crc,icrc,"gvn - adce - instsimplify - loop(loop-idiom) - loop(loop-idiom) - no-op-function - instcombine - slp-vectorizer",666197
11485,crc/crc,icrc,"instcombine - loop-vectorize - instcombine - loop-vectorize",647357
11486,crc/crc,icrc,"loop(loop-idiom) - gvn - adce - instsimplify - loop(loop-idiom) - loop(loop-idiom) - no-op-function - instcombine - slp-vectorizer",666197
11487,crc/crc,icrc,"pgo-memop-opt - gvn - gvn - instcombine - no-op-function - loop-vectorize",667977
11488,crc/crc,icrc,"loop-vectorize - instcombine - instcombine - loop(loop-idiom) - loop(loop-idiom) - loop-vectorize",647357
11489,crc/crc,icrc,"instcombine - no-op-function - gvn - gvn - loop-vectorize - instcombine",645637
11490,crc/crc,icrc,"instcombine - loop-vectorize - instcombine - instcombine - loop(loop-idiom) - loop(loop-idiom) - loop-vectorize",647357
11491,crc/crc,icrc,"memcpyopt - gvn - gvn - gvn - loop(indvars)",677497
11492,crc/crc,icrc,"gvn - instcombine - loop-vectorize - instcombine - loop(loop-idiom) - loop(loop-idiom) - loop-vectorize",667977
11493,crc/crc,icrc,"instcombine - gvn - instcombine - loop-vectorize - instcombine - loop(loop-idiom) - loop(loop-idiom) - loop-vectorize",647417
11494,crc/crc,icrc,"gvn - memcpyopt - gvn - gvn - gvn - gvn - dse - loop-mssa(licm) - loop-vectorize",662877
11495,crc/crc,icrc,"loop(indvars) - instcombine - loop(loop-idiom) - instcombine",645617
11496,crc/crc,icrc,"memcpyopt - gvn - instcombine - loop-vectorize - instcombine - loop(loop-idiom) - loop(loop-idiom) - loop-vectorize",667977
11497,crc/crc,icrc,"loop(indvars) - gvn - instcombine - loop-sink - correlated-propagation - aggressive-instcombine - instcombine - correlated-propagation",666197
11498,crc/crc,icrc,"mem2reg - loop-mssa(licm) - gvn - gvn",661097
11499,crc/crc,icrc,"gvn - loop(indvars) - gvn - gvn",660157
11500,crc/crc,icrc,"dse - libcalls-shrinkwrap - dse",667017
11501,crc/crc,icrc,"loop(indvars) - gvn - loop(indvars) - gvn - gvn",629237
11502,crc/crc,icrc,"instcombine - gvn - instcombine - gvn - memcpyopt - instcombine",645637
11503,crc/crc,icrc,"loop(indvars) - loop(indvars) - gvn - gvn - gvn",670397
11504,crc/crc,icrc,"callsite-splitting - div-rem-pairs - loop(indvars)",684317
11505,crc/crc,icrc,"gvn - loop(indvars) - loop(indvars) - gvn - gvn - gvn",660157
11506,crc/crc,icrc,"instcombine - loop(indvars) - gvn - sccp - loop-mssa(licm) - gvn - loop(indvars) - gvn",631117
11507,crc/crc,icrc,"sccp - loop(indvars) - loop(indvars) - gvn - gvn - gvn",670397
11508,crc/crc,icrc,"loop(indvars) - gvn - gvn - loop-mssa(licm) - loop-vectorize",673117
11509,crc/crc,icrc,"gvn - sccp - loop(indvars) - loop(indvars) - gvn - gvn - gvn",660157
11510,crc/crc,icrc,"gvn - loop-vectorize - gvn - reassociate",660157
11511,crc/crc,icrc,"gvn - loop-mssa(licm) - mldst-motion - gvn - gvn - loop-sink - loop(indvars) - gvn",661097
11512,crc/crc,icrc,"gvn - gvn - loop-vectorize - gvn - reassociate",660157
11513,crc/crc,icrc,"aggressive-instcombine - gvn - gvn - loop-vectorize - gvn - reassociate",660157
11514,crc/crc,icrc,"gvn - aggressive-instcombine - gvn - loop-vectorize - gvn - reassociate",660157
11515,crc/crc,icrc,"instcombine - gvn - aggressive-instcombine - gvn - loop-vectorize - gvn - reassociate",645637
11516,crc/crc,icrc,"mem2reg - instcombine - gvn - aggressive-instcombine - gvn - loop-vectorize - gvn - reassociate",645637
11517,crc/crc,icrc,"",667017
11518,crc/crc,icrc,"alignment-from-assumptions - gvn - gvn",660157
11519,crc/crc,icrc,"lcssa - loop-mssa(licm) - tailcallelim - aggressive-instcombine - loop-vectorize - gvn - gvn - loop(indvars) - loop(indvars) - instcombine",667137
11520,crc/crc,icrc,"loop(loop-idiom) - adce - gvn - loop-vectorize - loop-vectorize - loop(loop-idiom) - gvn",660157
11521,crc/crc,icrc,"gvn - alignment-from-assumptions - gvn - gvn",660157
11522,crc/crc,icrc,"gvn - instcombine - gvn - gvn - loop(loop-deletion)",667977
11523,crc/crc,icrc,"instcombine - alignment-from-assumptions - gvn - gvn - gvn",645637
11524,crc/crc,icrc,"instcombine - mldst-motion - lower-expect - loop-mssa(licm) - instcombine - aggressive-instcombine",646557
11525,crc/crc,icrc,"float2int - loop(indvars)",684317
11526,crc/crc,icrc,"gvn - instcombine - alignment-from-assumptions - gvn - gvn - gvn",666197
11527,crc/crc,icrc,"loop(loop-deletion) - gvn - reassociate - loop-vectorize",661937
11528,crc/crc,icrc,"loop(loop-idiom) - dse",668757
11529,crc/crc,icrc,"instcombine - gvn",645637
11530,crc/crc,icrc,"gvn - instcombine - gvn",666197
11531,crc/crc,icrc,"gvn - gvn - instcombine - gvn",666197
11532,crc/crc,icrc,"gvn - mldst-motion - loop(loop-idiom)",661937
11533,crc/crc,icrc,"callsite-splitting - gvn - gvn - loop-mssa(licm) - gvn - loop(indvars) - instcombine - gvn",667137
11534,crc/crc,icrc,"gvn - gvn - mldst-motion - loop(loop-idiom)",661937
11535,crc/crc,icrc,"aggressive-instcombine - loop-vectorize - loop(indvars) - mem2reg,loop-unroll<O3>",684317
11536,crc/crc,icrc,"gvn - gvn - gvn - mldst-motion - loop(loop-idiom)",661937
11537,crc/crc,icrc,"gvn - gvn - instcombine - instcombine - pgo-memop-opt",666197
11538,crc/crc,icrc,"no-op-function - gvn - gvn - gvn - mldst-motion - loop(loop-idiom)",661937
11539,crc/crc,icrc,"gvn - slp-vectorizer - lcssa",661937
11540,crc/crc,icrc,"alignment-from-assumptions - gvn - gvn - gvn",660157
11541,crc/crc,icrc,"mem2reg - gvn - slp-vectorizer - lcssa",661937
11542,crc/crc,icrc,"sccp - loop-vectorize - gvn - instcombine - gvn",666197
11543,crc/crc,icrc,"gvn - mem2reg - gvn - slp-vectorizer - lcssa",661937
11544,crc/crc,icrc,"gvn - gvn - mem2reg - gvn - slp-vectorizer - lcssa",661937
11545,crc/crc,icrc,"loop(loop-idiom) - gvn - gvn - mem2reg - gvn - slp-vectorizer - lcssa",661937
11546,crc/crc,icrc,"loop-simplify - sccp - no-op-function - instcombine",645617
11547,crc/crc,icrc,"mem2reg,loop-unroll<O3> - loop-vectorize - gvn - loop(indvars) - gvn - loop-vectorize - instcombine - instcombine",666197
11548,crc/crc,icrc,"instcombine - loop-simplify - sccp - no-op-function - instcombine",645617
11549,crc/crc,icrc,"loop(indvars) - gvn - lower-expect - mem2reg,loop-unroll<O3>",672177
11550,crc/crc,icrc,"instcombine - instcombine - loop-simplify - sccp - no-op-function - instcombine",645617
11551,crc/crc,icrc,"gvn - instcombine - instcombine - loop-simplify - sccp - no-op-function - instcombine",666197
11552,crc/crc,icrc,"dse",667017
11553,crc/crc,icrc,"instcombine - gvn - instcombine - gvn - loop(indvars) - loop(loop-idiom) - loop-load-elim",631957
11554,crc/crc,icrc,"pgo-memop-opt - instcombine - mldst-motion - gvn - loop-distribute - slp-vectorizer",645637
11555,crc/crc,icrc,"sroa - dse",667017
11556,crc/crc,icrc,"loop-load-elim - loop(indvars) - instcombine - loop-vectorize - gvn - correlated-propagation - loop(indvars) - loop-mssa(licm) - alignment-from-assumptions",632897
11557,crc/crc,icrc,"no-op-function - instcombine - callsite-splitting - instcombine",645617
11558,crc/crc,icrc,"sccp - no-op-function - instcombine - callsite-splitting - instcombine",645617
11559,crc/crc,icrc,"instcombine - callsite-splitting - instcombine - gvn",645637
11560,crc/crc,icrc,"gvn - sccp - no-op-function - instcombine - callsite-splitting - instcombine",666197
11561,crc/crc,icrc,"mem2reg - gvn - sccp - no-op-function - instcombine - callsite-splitting - instcombine",666197
11562,crc/crc,icrc,"sroa - mem2reg - gvn - sccp - no-op-function - instcombine - callsite-splitting - instcombine",666197
11563,crc/crc,icrc,"mem2reg - loop-vectorize - callsite-splitting - gvn - gvn - loop-mssa(licm) - slp-vectorizer",662877
11564,crc/crc,icrc,"sroa - mem2reg - libcalls-shrinkwrap",667017
11565,crc/crc,icrc,"gvn - loop-vectorize - alignment-from-assumptions - gvn - loop(loop-idiom)",661937
11566,crc/crc,icrc,"loop-mssa(licm) - no-op-function",669697
11567,crc/crc,icrc,"loop-sink - mem2reg,loop-unroll<O3> - loop-sink",668757
11568,crc/crc,icrc,"bdce - loop-sink - lcssa - gvn - jump-threading - loop-mssa(licm)",662877
11569,crc/crc,icrc,"gvn - gvn - loop-distribute - tailcallelim",660157
11570,crc/crc,icrc,"no-op-function - speculative-execution - mem2reg - sroa - pgo-memop-opt - memcpyopt - pgo-memop-opt - dse",667017
11571,crc/crc,icrc,"lower-constant-intrinsics - instcombine - sroa - speculative-execution - tailcallelim",645617
11572,crc/crc,icrc,"mldst-motion - memcpyopt - reassociate - loop-simplify - gvn",660157
11573,crc/crc,icrc,"bdce - loop-load-elim - loop-load-elim - lower-expect - memcpyopt - sccp - mldst-motion - instcombine - float2int",645617
11574,crc/crc,icrc,"callsite-splitting - loop(loop-idiom) - div-rem-pairs - gvn - slp-vectorizer - memcpyopt - slp-vectorizer - mem2reg,loop-unroll<O3> - div-rem-pairs - instsimplify",660157
11575,crc/crc,icrc,"tailcallelim - memcpyopt - loop(loop-deletion) - memcpyopt - loop-load-elim - no-op-function",668757
11576,crc/crc,icrc,"loop(loop-deletion)",668757
11577,crc/crc,icrc,"loop-mssa(licm) - float2int - lower-constant-intrinsics - mldst-motion - sccp",669697
11578,crc/crc,icrc,"jump-threading - loop-load-elim - jump-threading - loop-load-elim - lcssa - libcalls-shrinkwrap - loop-distribute - gvn - mem2reg,loop-unroll<O3> - reassociate",661937
11579,crc/crc,icrc,"instcombine - jump-threading - aggressive-instcombine",645617
11580,crc/crc,icrc,"mem2reg - sccp - loop-load-elim - alignment-from-assumptions - sroa - pgo-memop-opt",667017
11581,crc/crc,icrc,"loop-mssa(licm) - instcombine - loop-mssa(licm) - instcombine - loop-mssa(licm) - loop-mssa(licm) - tailcallelim",648297
11582,crc/crc,icrc,"loop-sink - loop(loop-idiom) - float2int",668757
11583,crc/crc,icrc,"loop-simplify - lower-constant-intrinsics - gvn",660157
11584,crc/crc,icrc,"gvn - instcombine - instcombine - lcssa - loop(loop-idiom) - no-op-function - gvn",666197
11585,crc/crc,icrc,"correlated-propagation - loop-mssa(licm) - lcssa - pgo-memop-opt - alignment-from-assumptions - mldst-motion",669697
11586,crc/crc,icrc,"gvn - loop-load-elim - gvn - gvn - loop(indvars) - aggressive-instcombine - loop(loop-deletion)",661937
11587,crc/crc,icrc,"lower-constant-intrinsics - gvn - instsimplify - loop-vectorize - jump-threading - gvn - mldst-motion",660157
11588,crc/crc,icrc,"loop(loop-idiom) - reassociate - lcssa - mem2reg - jump-threading - float2int",668757
11589,crc/crc,icrc,"sroa - libcalls-shrinkwrap - mem2reg - loop-distribute - bdce - loop-simplify - bdce - tailcallelim - pgo-memop-opt",667017
11590,crc/crc,icrc,"sroa - mldst-motion - memcpyopt - tailcallelim - adce - loop-distribute - loop(indvars) - pgo-memop-opt - jump-threading",684317
11591,crc/crc,icrc,"libcalls-shrinkwrap - loop-mssa(licm) - tailcallelim - loop(loop-deletion) - reassociate - loop-vectorize - correlated-propagation",667957
11592,crc/crc,icrc,"instcombine - loop-load-elim - loop-mssa(licm) - instcombine - loop-sink - gvn - gvn - mem2reg,loop-unroll<O3>",648357
11593,crc/crc,icrc,"instcombine - loop-load-elim - loop(indvars) - speculative-execution",631897
11594,crc/crc,icrc,"jump-threading - alignment-from-assumptions - loop-load-elim - loop(loop-deletion) - instsimplify - sccp",667017
11595,crc/crc,icrc,"instcombine - loop-sink - libcalls-shrinkwrap - libcalls-shrinkwrap - alignment-from-assumptions - jump-threading - loop-mssa(licm)",648297
11596,crc/crc,icrc,"mem2reg - instcombine - gvn - correlated-propagation - instcombine - loop-vectorize",647417
11597,crc/crc,icrc,"pgo-memop-opt - loop(loop-deletion) - speculative-execution - correlated-propagation - callsite-splitting - slp-vectorizer - reassociate - speculative-execution",667017
11598,crc/crc,icrc,"sroa - tailcallelim - sroa - speculative-execution - div-rem-pairs - loop-load-elim",667017
11599,crc/crc,icrc,"loop(indvars)",684317
11600,crc/crc,icrc,"loop-mssa(licm) - loop(loop-deletion) - lower-expect - instcombine - loop(loop-idiom) - instcombine",646557
11601,crc/crc,icrc,"libcalls-shrinkwrap - callsite-splitting - alignment-from-assumptions",667017
11602,crc/crc,icrc,"loop-vectorize - loop-vectorize - loop(indvars) - instcombine - loop-mssa(licm)",648297
11603,crc/crc,icrc,"mem2reg,loop-unroll<O3> - loop-distribute - loop-simplify - loop-simplify",668757
11604,crc/crc,icrc,"loop-load-elim - instcombine - loop(indvars) - gvn - lcssa - loop(indvars) - instcombine - gvn - gvn",630177
11605,crc/crc,icrc,"sroa - callsite-splitting - speculative-execution",667017
11606,crc/crc,icrc,"loop-vectorize - alignment-from-assumptions - slp-vectorizer - gvn - gvn - gvn",660157
11607,crc/crc,icrc,"alignment-from-assumptions - aggressive-instcombine - loop-vectorize - gvn - memcpyopt",660157
11608,crc/crc,icrc,"instcombine - gvn - sccp",645637
11609,crc/crc,icrc,"correlated-propagation - correlated-propagation - speculative-execution - jump-threading - correlated-propagation - instcombine - slp-vectorizer - loop-sink",645617
11610,crc/crc,icrc,"loop-sink - memcpyopt - mem2reg - mldst-motion - memcpyopt - tailcallelim",667017
11611,crc/crc,icrc,"adce - reassociate - callsite-splitting - mldst-motion - jump-threading - mem2reg,loop-unroll<O3> - gvn",660157
11612,crc/crc,icrc,"alignment-from-assumptions - loop-vectorize",668757
11613,crc/crc,icrc,"loop(indvars) - loop-load-elim - mem2reg,loop-unroll<O3> - callsite-splitting - adce - lower-constant-intrinsics",684317
11614,crc/crc,icrc,"instcombine - lower-expect - alignment-from-assumptions - instcombine - gvn - loop-vectorize - instcombine - float2int",645637
11615,crc/crc,icrc,"loop-vectorize - loop(indvars) - sccp - instcombine",645617
11616,crc/crc,icrc,"loop-simplify - gvn - lower-constant-intrinsics - callsite-splitting",660157
11617,crc/crc,icrc,"gvn - loop(indvars) - instcombine - instcombine",666197
11618,crc/crc,icrc,"lower-constant-intrinsics - correlated-propagation - slp-vectorizer - instcombine - instcombine - speculative-execution",645617
11619,crc/crc,icrc,"no-op-function - callsite-splitting - div-rem-pairs - loop-vectorize - correlated-propagation - lower-constant-intrinsics",667017
11620,crc/crc,icrc,"lower-expect - instcombine - gvn - loop-vectorize - gvn - instcombine - loop-vectorize",647417
11621,crc/crc,icrc,"loop(loop-idiom) - gvn - loop-mssa(licm) - mem2reg - jump-threading - lcssa - loop(indvars) - adce - instsimplify - aggressive-instcombine",661097
11622,crc/crc,icrc,"tailcallelim - correlated-propagation - loop-mssa(licm) - loop-sink - gvn - lower-expect - gvn - loop(indvars)",678437
11623,crc/crc,icrc,"dse - slp-vectorizer - mldst-motion - loop-sink - speculative-execution - loop-vectorize - sccp - loop(loop-deletion) - instsimplify",667017
11624,crc/crc,icrc,"lower-constant-intrinsics - float2int - mem2reg - adce - loop-load-elim - loop-sink",667017
11625,crc/crc,icrc,"loop-mssa(licm) - gvn - instcombine - jump-threading - gvn",667137
11626,crc/crc,icrc,"speculative-execution - no-op-function - memcpyopt - no-op-function - loop-sink - pgo-memop-opt - dse - speculative-execution",667017
11627,crc/crc,icrc,"lower-constant-intrinsics - loop-vectorize - loop-vectorize - sccp - slp-vectorizer - mldst-motion - no-op-function - callsite-splitting",668757
11628,crc/crc,icrc,"lower-constant-intrinsics - div-rem-pairs",667017
11629,crc/crc,icrc,"libcalls-shrinkwrap - instcombine",645617
11630,crc/crc,icrc,"float2int - tailcallelim",667017
11631,crc/crc,icrc,"instsimplify",667017
11632,crc/crc,icrc,"loop-vectorize - gvn - loop(loop-deletion) - instcombine",666197
11633,crc/crc,icrc,"mem2reg,loop-unroll<O3> - gvn - instsimplify - gvn",660157
11634,crc/crc,icrc,"mldst-motion - slp-vectorizer",667017
11635,crc/crc,icrc,"adce",667017
11636,crc/crc,icrc,"loop(indvars) - loop-simplify - loop(indvars) - instcombine - instcombine",645617
11637,crc/crc,icrc,"lower-constant-intrinsics - mem2reg - lcssa - div-rem-pairs - loop-sink - loop-mssa(licm) - libcalls-shrinkwrap - adce",669697
11638,crc/crc,icrc,"libcalls-shrinkwrap - slp-vectorizer - instcombine",645617
11639,crc/crc,icrc,"loop-distribute - sccp - callsite-splitting - loop-vectorize - no-op-function",668757
11640,crc/crc,icrc,"speculative-execution - loop(indvars) - bdce - loop(indvars) - loop-mssa(licm) - pgo-memop-opt - adce - aggressive-instcombine",669697
11641,crc/crc,icrc,"loop-vectorize - float2int - gvn - float2int - loop-mssa(licm) - gvn",661097
11642,crc/crc,icrc,"reassociate - dse - lower-constant-intrinsics - jump-threading - instcombine - no-op-function - aggressive-instcombine - loop-simplify",645617
11643,crc/crc,icrc,"slp-vectorizer - memcpyopt - bdce - loop-load-elim - sccp - alignment-from-assumptions",667017
11644,crc/crc,icrc,"mem2reg - sroa - loop-mssa(licm) - libcalls-shrinkwrap - adce - mem2reg,loop-unroll<O3> - reassociate - memcpyopt",669697
11645,crc/crc,icrc,"lower-expect - loop-vectorize - alignment-from-assumptions",668757
11646,crc/crc,icrc,"loop-simplify - jump-threading - lcssa - loop(indvars) - loop(indvars) - loop(indvars) - lower-constant-intrinsics - lower-constant-intrinsics - bdce - loop-mssa(licm)",685257
11647,crc/crc,icrc,"instcombine - pgo-memop-opt - loop-mssa(licm) - gvn - gvn - instcombine - gvn - gvn",646577
11648,crc/crc,icrc,"bdce - gvn - tailcallelim - sccp - bdce - loop-sink",660157
11649,crc/crc,icrc,"correlated-propagation - loop-distribute - div-rem-pairs - instsimplify",667017
11650,crc/crc,icrc,"loop-sink - lcssa",668757
11651,crc/crc,icrc,"speculative-execution - gvn - loop-load-elim - loop-vectorize - instcombine - gvn - gvn",666197
11652,crc/crc,icrc,"alignment-from-assumptions - div-rem-pairs - slp-vectorizer - instsimplify - loop-mssa(licm) - mldst-motion - mem2reg,loop-unroll<O3> - lower-expect - mem2reg - tailcallelim",669697
11653,crc/crc,icrc,"libcalls-shrinkwrap - instsimplify",667017
11654,crc/crc,icrc,"loop-vectorize - gvn - bdce - instcombine - bdce - mem2reg - adce",666197
11655,crc/crc,icrc,"loop-vectorize - float2int - gvn",660157
11656,crc/crc,icrc,"correlated-propagation - pgo-memop-opt - loop-sink - speculative-execution - loop-mssa(licm) - loop(indvars)",685257
11657,crc/crc,icrc,"loop(indvars) - memcpyopt - float2int - loop-mssa(licm)",685257
11658,crc/crc,icrc,"instcombine - loop-vectorize - mem2reg - gvn - instcombine - loop(indvars) - instcombine",630177
11659,crc/crc,icrc,"instsimplify - dse - sroa - loop(indvars)",684317
11660,crc/crc,icrc,"mem2reg,loop-unroll<O3> - alignment-from-assumptions - lower-constant-intrinsics - tailcallelim - mem2reg,loop-unroll<O3> - lower-expect - loop-distribute - loop(loop-deletion) - speculative-execution - loop-distribute",668757
11661,crc/crc,icrc,"loop(loop-idiom) - loop-load-elim - tailcallelim - mldst-motion - mem2reg,loop-unroll<O3> - instcombine - loop-load-elim",645617
11662,crc/crc,icrc,"aggressive-instcombine - div-rem-pairs - loop-mssa(licm) - gvn - mem2reg - loop-mssa(licm) - instcombine - instcombine - instcombine",667137
11663,crc/crc,icrc,"libcalls-shrinkwrap - sccp - float2int - no-op-function - mem2reg",667017
11664,crc/crc,icrc,"lower-constant-intrinsics - instcombine - gvn - lower-expect",645637
11665,crc/crc,icrc,"gvn - instcombine - mldst-motion - loop-simplify - correlated-propagation - loop-mssa(licm) - adce - loop-vectorize - loop-mssa(licm) - gvn",667137
11666,crc/crc,icrc,"lower-expect - loop(loop-deletion) - aggressive-instcombine - lcssa - loop-simplify - aggressive-instcombine - loop(indvars) - sroa",684317
11667,crc/crc,icrc,"instcombine - gvn - instcombine - instcombine - aggressive-instcombine - loop(loop-deletion)",647417
11668,crc/crc,icrc,"libcalls-shrinkwrap - correlated-propagation - loop-mssa(licm) - loop(indvars) - speculative-execution - adce - loop-vectorize - sccp - tailcallelim",669697
11669,crc/crc,icrc,"gvn - mem2reg - loop-vectorize - loop(indvars) - float2int",677497
11670,crc/crc,icrc,"gvn - loop-simplify - callsite-splitting - tailcallelim - gvn",660157
11671,crc/crc,icrc,"gvn - instcombine - gvn - gvn - instcombine - instcombine - mem2reg,loop-unroll<O3> - lcssa",667977
11672,crc/crc,icrc,"no-op-function - div-rem-pairs - aggressive-instcombine",667017
11673,crc/crc,icrc,"jump-threading - slp-vectorizer - loop-sink - adce - float2int - correlated-propagation",667017
11674,crc/crc,icrc,"instcombine - pgo-memop-opt - loop(indvars) - instsimplify - instcombine - lcssa - mem2reg,loop-unroll<O3>",631897
11675,crc/crc,icrc,"gvn",660157
11676,crc/crc,icrc,"tailcallelim",667017
11677,crc/crc,icrc,"instsimplify - mldst-motion - loop-load-elim - instsimplify - jump-threading",667017
11678,crc/crc,icrc,"sroa - instcombine - aggressive-instcombine - no-op-function - loop-load-elim",645617
11679,crc/crc,icrc,"memcpyopt",667017
11680,crc/crc,icrc,"loop-vectorize - gvn",660157
11681,crc/crc,icrc,"loop-vectorize - loop-load-elim - instcombine - instcombine - gvn",645637
11682,crc/crc,icrc,"mem2reg,loop-unroll<O3> - loop(indvars) - jump-threading - slp-vectorizer - libcalls-shrinkwrap - lower-expect - loop-load-elim - no-op-function - lcssa",684317
11683,crc/crc,icrc,"tailcallelim - instsimplify - loop(indvars) - loop-vectorize - instcombine - instcombine - loop-vectorize - alignment-from-assumptions - loop-vectorize",647357
11684,crc/crc,icrc,"instcombine - pgo-memop-opt - loop-mssa(licm) - instcombine - loop-vectorize - instcombine - correlated-propagation - alignment-from-assumptions - gvn - gvn",646577
11685,crc/crc,icrc,"alignment-from-assumptions - reassociate - libcalls-shrinkwrap - mem2reg - sccp",667017
11686,crc/crc,icrc,"loop-sink - sccp - gvn - float2int - loop(indvars) - sccp - mem2reg,loop-unroll<O3> - gvn - loop-simplify - no-op-function",660157
11687,crc/crc,icrc,"gvn - mldst-motion - loop-vectorize - loop(indvars) - loop(loop-idiom)",677497
11688,crc/crc,icrc,"gvn - instcombine - div-rem-pairs - loop(indvars) - loop(loop-deletion)",626817
11689,crc/crc,icrc,"loop-sink - slp-vectorizer - adce - sroa - loop-sink",667017
